vilcode11,village,taluk,parcels,farmers,extent_ha,irrigated_pct,village_area_ha,lat,lon
614211,Yelekere,Pandavapura,57,51,58.1,91,345,12.4641,76.642
614157,Yennehole Koppalu,Pandavapura,85,41,43.3,44,31,12.4327,76.6451
614214,Yennehole Koppalu,Pandavapura,85,76,97.4,33,212,12.4377,76.6485
614156,Yennehole Koppalu,Pandavapura,67,55,58.3,99,198,12.4338,76.6403
614217,Achappan,Shrirangapattana,33,23,23.3,100,162,12.4468,76.6686
614219,Agrahara,Shrirangapattana,52,43,34.3,96,141,12.433,76.6705
614256,Aladahalli,Shrirangapattana,7,7,7.5,100,181,12.4624,76.8574
614242,Allapatna,Shrirangapattana,169,101,117.0,86,390,12.4183,76.7493
614250,Alugodu,Shrirangapattana,80,58,56.6,98,395,12.4595,76.8066
614251,Alugodu,Shrirangapattana,9,9,9.6,11,22,12.462,76.803
614277,Anaghalli,Shrirangapattana,35,27,15.0,57,301,12.3718,76.6019
614270,Arakere,Shrirangapattana,704,526,587.0,91,1551,12.3978,76.8162
614275,Averahalli,Shrirangapattana,33,22,23.0,76,225,12.3828,76.5748
614281,Balamuri,Shrirangapattana,134,95,147.1,94,129,12.4093,76.5973
614294,Balavad,Shrirangapattana,163,129,94.9,82,974,12.3675,76.699
614262,Ballakere,Shrirangapattana,112,75,139.7,98,552,12.4145,76.8365
614236,Ballenahalli,Shrirangapattana,56,46,44.7,59,115,12.4623,76.7152
614291,Bammuruagrahara,Shrirangapattana,10,10,8.7,100,264,12.4021,76.6764
614258,Bannahalli,Shrirangapattana,24,19,19.8,62,383,12.4396,76.8497
614222,Barasaguppe,Shrirangapattana,11,9,7.1,100,187,12.4586,76.6923
614276,Bastipura,Shrirangapattana,4,4,3.9,25,269,12.3812,76.5697
614284,Belagula,Shrirangapattana,179,163,157.1,73,1480,12.3973,76.6085
614263,Bettahalli,Shrirangapattana,15,13,11.1,47,199,12.4219,76.8527
614274,Bichanakuppe,Shrirangapattana,5,4,4.4,100,200,12.3917,76.565
614299,Bidarahalli,Shrirangapattana,10,10,7.5,70,192,12.3544,76.786
614309,Bontagahalli,Shrirangapattana,1,1,1.7,0,249,12.3071,76.7537
614292,Brahmapura,Shrirangapattana,82,67,45.3,100,297,12.4003,76.674
614296,Chandagalu,Shrirangapattana,7,7,5.3,43,401,12.3962,76.7193
614300,Channahalli,Shrirangapattana,204,118,131.9,2,417,12.3635,76.7748
614264,Chikka Harohalli,Shrirangapattana,8,4,8.9,100,131,12.4358,76.8396
614240,Chinnayakana,Shrirangapattana,110,63,57.0,88,355,12.4185,76.7206
614225,Chinnenahalli,Shrirangapattana,16,14,8.2,100,507,12.4696,76.7269
614253,Chotnahalli,Shrirangapattana,114,76,103.6,91,194,12.4769,76.8248
614267,Dammanahalli,Shrirangapattana,13,12,11.2,100,265,12.4459,76.8201
614265,Dodda Harohalli,Shrirangapattana,104,77,69.2,64,164,12.444,76.8431
614306,Doddankanahalli,Shrirangapattana,21,15,23.1,100,603,12.3447,76.7552
614218,Dodde,Shrirangapattana,38,32,29.7,63,102,12.4393,76.6632
614259,Gamanahalli,Shrirangapattana,10,8,25.9,100,1693,12.438,76.8992
614227,Ganangur,Shrirangapattana,32,29,49.4,97,585,12.4721,76.7576
614272,Gande Hosahalli,Shrirangapattana,60,48,36.7,100,413,12.3904,76.8076
614269,Garakahalli,Shrirangapattana,12,12,8.2,100,213,12.4325,76.8257
614228,Gaudahalli,Shrirangapattana,27,22,26.8,100,392,12.4593,76.7566
614246,Gobbaragala,Shrirangapattana,25,20,27.8,100,159,12.4226,76.8037
614304,Hampapura,Shrirangapattana,44,31,48.4,98,464,12.3485,76.7347
614244,Hangarahalli,Shrirangapattana,69,57,67.0,90,459,12.4096,76.7778
614303,Hebbadi,Shrirangapattana,60,52,130.2,72,1161,12.3852,76.736
614310,Hongahalli,Shrirangapattana,69,41,29.1,99,631,12.416,76.5866
614287,Hosahalli,Shrirangapattana,26,24,22.6,100,251,12.3972,76.6422
614295,Hosuru,Shrirangapattana,14,14,8.4,100,299,12.3871,76.7131
614273,Hulikere,Shrirangapattana,23,13,10.2,100,269,12.3921,76.5846
614247,Hunjanakere,Shrirangapattana,50,39,42.8,86,552,12.4459,76.8067
614254,Hunsanahalli,Shrirangapattana,76,63,56.6,99,249,12.4755,76.8339
614249,Jakkanahalli,Shrirangapattana,15,13,27.9,27,464,12.4688,76.794
614230,Kalenahalli,Shrirangapattana,10,8,8.6,100,459,12.4424,76.7669
614239,Kalikoppalu,Shrirangapattana,3,3,3.3,100,174,12.4319,76.7202
614283,Karepura,Shrirangapattana,10,7,8.2,90,115,12.4169,76.6255
614290,Karimanti,Shrirangapattana,105,79,58.0,88,361,12.4198,76.6605
614301,Kemanpur,Shrirangapattana,100,63,70.9,100,211,12.3557,76.7618
614288,Kemplingapur,Shrirangapattana,33,24,26.0,97,158,12.4125,76.6417
614221,Kiranguru,Shrirangapattana,30,25,30.2,93,835,12.4372,76.7024
614215,Kodatanalu,Shrirangapattana,23,22,23.4,83,152,12.4632,76.6686
614255,Kodiyala,Shrirangapattana,176,120,127.0,56,444,12.4566,76.8375
614237,Kudlukuppe,Shrirangapattana,95,62,86.3,15,273,12.4559,76.712
614279,Kuppekada,Shrirangapattana,1,1,0.5,100,121,12.3857,76.5845
614238,Kurubara Settihalli,Shrirangapattana,9,9,16.1,100,547,12.4472,76.7181
614305,Kyatanahalli,Shrirangapattana,36,32,34.5,58,274,12.3308,76.7357
614271,Madarahalli,Shrirangapattana,2,2,2.7,50,126,12.3892,76.8272
614298,Mahadevapur,Shrirangapattana,137,111,170.9,83,1309,12.3723,76.7856
614280,Majjigepura,Shrirangapattana,38,25,37.4,79,246,12.3997,76.594
614216,Makana,Shrirangapattana,41,36,37.5,80,178,12.4519,76.6778
614252,Mallenahalli,Shrirangapattana,8,8,11.1,100,128,12.4635,76.825
614241,Maralagal,Shrirangapattana,229,154,116.3,90,374,12.4109,76.7413
614297,Melapura,Shrirangapattana,29,17,20.7,97,429,12.4021,76.7215
614285,Mogarahalli,Shrirangapattana,2,1,1.0,0,264,12.379,76.6124
614243,Mundagadere,Shrirangapattana,153,101,92.2,99,525,12.415,76.7639
614234,Muttammana,Shrirangapattana,32,26,38.8,97,463,12.4531,76.7254
614233,Nagaragatta,Shrirangapattana,2,2,2.4,50,255,12.4467,76.7516
614232,Nagaragatta Kaval,Shrirangapattana,87,64,69.5,2,87,12.4396,76.754
614293,Naguna,Shrirangapattana,155,131,205.9,72,141,12.3906,76.687
614223,Nelamane,Shrirangapattana,167,118,98.2,89,516,12.4733,76.7012
614261,Neralekere,Shrirangapattana,23,23,10.0,74,402,12.4035,76.8651
614289,Palahalli,Shrirangapattana,133,98,120.4,50,652,12.4048,76.6483
614257,Pihalli,Shrirangapattana,56,42,51.5,61,225,12.4513,76.8499
614278,Pura,Shrirangapattana,3,3,1.0,33,78,12.3786,76.6069
614220,Ramapura,Shrirangapattana,293,201,208.7,58,91,12.4361,76.6754
614235,Sabbanakuppe,Shrirangapattana,93,69,87.3,33,331,12.4632,76.7254
938908,Shrirangapattana Municipality,Shrirangapattana,21,19,18.1,62,717,12.4027,76.7016
803167,Shr|Rangapattana Municipality,Shrirangapattana,30,26,27.9,7,513,12.4179,76.6803
614226,Siddapur,Shrirangapattana,97,70,74.5,70,442,12.4869,76.7704
614308,Sugganhalli,Shrirangapattana,4,4,6.8,75,310,12.326,76.755
614266,Tadagavadi,Shrirangapattana,137,91,79.8,77,215,12.4442,76.8319
614302,Taripur,Shrirangapattana,1,1,0.3,100,547,12.3693,76.7592
614245,Vadiyandahalli,Shrirangapattana,20,19,22.5,50,479,12.4156,76.7993
614260,Vitalapura,Shrirangapattana,5,5,4.1,100,106,12.4097,76.8768
614224,Yamakara Koppalu(Chandagori Ko,Shrirangapattana,97,70,67.5,94,109,12.4726,76.7151
