vilcode11,village,taluk,parcels,farmers,extent_ha,irrigated_pct,village_area_ha,lat,lon
609811,Kottiganehalli,Chikkamagaluru,2,2,2.6,100,312,13.2661,76.0406
609790,Machenahalli,Chikkamagaluru,1,1,1.0,0,435,13.3087,76.0357
609643,Kamenahalli,Kadur,3,2,0.7,0,267,13.3945,76.1057
609603,Kundur,Kadur,1,1,1.4,0,394,13.4673,76.2098
609600,Muttanegere,Kadur,3,3,2.7,0,728,13.5049,76.2866
