14.4048, 75.476768, Maize
14.41742, 75.472272, Maize
14.42257, 75.471837, Maize
14.441992, 75.44238, Maize
14.440043, 75.412139, Maize
14.44004, 75.412145, Maize
14.435531, 75.514238, Maize
14.439536, 75.513683, Maize
14.477194, 75.508304, Maize
14.488834, 75.506325, Maize
14.572577, 75.493495, Maize
14.583262, 75.486604, Maize
14.586554, 75.484395, Maize
14.610604, 75.488658, Maize
14.622618, 75.490007, Maize
14.627524, 75.496694, Maize
14.632735, 75.496659, Maize
